EC	0_1	24_2	144_1	144_2	144_4	240_1	240_5	0_3	24_5	36_1	36_5	144_5	24_1	36_3	36_4	240_3	240_4
EC:2.1.1.176	81.821686	145.85251	103.22573	190.80165	83.734695	171.57896	113.51816	65.02455	110.282135	101.77376	89.24987	73.94089	156.87357	86.58309	107.14904	0	66.16885	
EC:2.1.1.177	132.14256	236.69629	128.40149	133.10585	104.16208	123.974754	172.07059	175.98918	178.59818	121.12707	77.69982	125.64912	228.73206	147.35474	116.051956	0	154.89171	
EC:2.1.1.170	106.76954	154.94629	99.779945	147.95322	97.33588	156.32886	120.799065	97.55646	142.5443	89.99248	65.95765	84.51637	159.16927	75.49424	68.579025	0	102.69618	
EC:2.1.1.171	27.77015	48.50502	43.57007	45.292553	34.31924	91.31522	39.05201	20.8412	38.453087	23.60677	55.901306	36.68756	51.443417	27.75795	31.605099	0	34.444546	
EC:2.1.1.172	111.750336	87.462654	67.61917	95.31102	61.412453	98.6309	148.35312	121.311356	83.81371	87.1229	70.10517	63.328014	84.92108	97.88039	102.075905	0	123.65055	
EC:2.1.1.173	151.03366	155.6482	90.6886	54.90115	80.839806	75.97091	103.65047	160.5069	157.94687	123.51433	131.00331	116.482895	180.3569	127.61528	112.256	0	164.20003	
EC:2.7.1.40	427.9444	350.41278	302.49875	481.34628	307.99747	525.843	364.26285	325.28162	352.15958	223.97305	212.11012	292.51443	388.33047	211.41116	266.0447	0	306.05658	
EC:2.7.1.43	0.973285	0	0	0	0	0	0	0	1.36755	0	0	0	0	0	0	0	0	
EC:2.7.1.45	35.990772	38.51049	13.17055	38.51509	15.579917	46.984863	36.726204	35.2917	26.630743	33.847244	23.1461	13.324649	39.055653	27.20563	25.72351	0	17.06411	
EC:2.7.1.47	0	2.20099	2.6774049	0.631408	0	1.36777	0	0	4.004797	0	0	0	0	0	3.09815	0	0	
EC:4.7.1.1	1.64086	1.35069	0	1.91948	0	0.978895	0	0.96231	1.09692	0	0	0	0	0	0	0	0	
EC:2.7.1.46	0	0	0	0	0	0	0	0	1.84672	0	0	0	0	0	0	0	0	
EC:3.6.1.1	444.0314	849.44885	595.3762	698.4202	512.1126	969.56476	1009.55225	432.9907	642.1037	482.33627	481.16034	524.00415	655.4577	489.17044	628.00055	0	994.5171	
EC:3.6.1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593011	
EC:3.6.1.-	648.74176	675.3793	915.3514	569.98895	646.27673	658.3187	647.6549	676.6202	561.2726	729.73193	552.9289	603.05145	635.7064	560.97327	648.59827	0	742.6654	
EC:2.3.1.241	0	196.15921	0	180.68784	0	178.76126	0	0	0	0	0	0	233.03952	141.6835	0	0	224.28146	
EC:3.6.1.8	102.23628	97.53031	119.10194	85.74186	121.79671	75.50184	78.301506	123.77275	93.027016	84.594696	66.87535	88.4201	104.055405	93.77163	89.2829	0	107.223145	
EC:3.6.1.5	0	0	0	4.6248083	0	4.10371	1.68871	0	0	0	0	0	0	0	0	0	5.77661	
EC:3.6.1.7	1.9125311	7.3778167	7.34515	27.703377	7.897419	16.181116	8.02895	4.888349	10.675718	2.16922	11.90094	4.177494	2.92264	0	14.2317	0	10.226601	
EC:2.1.1.100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42225	0	0.857973	
EC:2.7.1.72	172.218	83.58244	61.356693	28.47512	73.960945	13.809627	25.0848	192.94156	86.819145	112.15	75.4715	80.60565	66.1498	86.2142	87.181	0	47.342	
EC:2.7.1.71	256.95956	189.21439	194.88034	154.51973	188.05635	134.65169	217.66403	226.35738	183.97133	297.05466	221.92805	161.95918	220.57019	288.76758	239.48596	0	265.9668	
EC:2.7.1.74	0	0	0	0	0.721018	0.937534	0	0	0.861812	0	0	0	0	0	3.06373	0	0	
EC:2.7.1.73	3.2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.7.1.76	0	0	6.97244	0	1.67145	0	8.968236	1.36006	5.6745577	0	4.7516403	5.3208	0	0	6.0583	0	0	
EC:2.3.1.234	0	227.51724	0	108.8797	0	162.33577	0	0	0	0	0	0	167.03152	143.52939	0	39997.4	164.09558	
EC:2.7.1.78	0	0	0	2.03479	0	6.2307754	0	0	0	0	0	0	0	0	0	0	1.440474	
EC:3.1.13.-	121.183395	237.15654	126.138596	145.40067	110.6147	132.69843	123.1612	100.946594	157.20834	59.59973	40.6016	107.94183	200.11166	75.1663	82.030396	0	123.47902	
EC:3.1.13.5	126.76836	127.710014	87.40555	88.265785	90.233086	100.3371	106.82259	143.00482	107.76254	110.749985	109.897995	101.47613	113.29392	99.459305	74.280495	0	109.93008	
EC:3.1.13.4	0	0	0	2.362294	0	5.74968	0	0	0	0	0	0	0	0	0	0	6.684998	
EC:2.1.1.107	525.55676	337.7938	235.64705	245.67468	256.5243	226.29254	187.73578	472.0342	281.8745	345.2923	274.97952	195.88261	305.29352	288.2267	320.5574	0	249.32706	
EC:3.1.13.1	10.816811	27.714018	14.49134	42.787575	13.149603	34.691788	25.115396	11.51256	20.506676	17.7534	22.486462	12.12209	49.778534	2.6854	34.76093	0	11.90427	
EC:2.1.1.103	2.31501	2.64588	0	0	0	0	0	2.3299623	2.360362	0.914558	0	0	0	0	0	0	1.39051	
EC:2.1.1.104	9.69969	1.761366	0	13.699859	1.17859	12.220796	5.706129	0	35.023205	8.29	12.9894705	1.94117	0	0	0	0	3.61725	
EC:3.5.3.1	12.342546	32.51124	18.06371	47.072353	19.288265	44.4181	16.605656	15.387203	15.7961	19.46696	15.10224	20.675772	21.411486	12.168161	19.80634	0	16.502928	
EC:3.5.3.8	42.795	33.243103	43.647194	36.35769	36.923283	28.960527	19.530281	50.681713	28.655014	27.078629	21.94656	26.1569	37.74611	36.70257	23.83535	0	20.96096	
EC:2.7.1.63	0	0.721604	7.3462996	12.732027	5.2758207	10.473436	0.910673	2.213193	5.147195	6.1898203	0	5.36944	0	5.74753	3.24395	0	2.6279302	
EC:3.5.3.7	26.2039	16.0944	18.7419	18.135883	21.07329	11.2691	20.77573	41.54902	24.818296	38.65288	45.63695	27.48069	31.47869	37.8754	32.21574	0	24.18602	
EC:3.5.3.9	2.603631	13.013279	3.4026203	20.249119	2.482472	16.20111	8.72767	4.06424	9.308655	2.27877	10.6588	6.025557	16.79067	0	0	0	1.52169	
EC:3.5.3.4	292.96603	181.3666	235.70044	113.9898	583.7239	43.010918	97.96039	288.8727	113.599236	74.33852	64.39615	340.09186	149.88629	81.110466	84.019325	0	74.81341	
EC:2.7.1.67	0	1.683517	0	8.312807	0	8.86785	0	0	0	0	0	0	0	0	0	0	12.8933735	
EC:3.5.3.3	0	0	0	0	0	1.48582	0	0	3.1530077	0	0	0	1.31041	0	0	0	0	
EC:2.7.1.69	833.6672	1109.3761	642.1559	608.8951	636.0856	768.6619	574.46564	673.5753	684.9521	526.44226	415.37082	590.9506	690.7329	611.1492	587.3978	0	579.43494	
EC:3.5.3.6	124.74533	100.26694	87.598175	50.13127	66.5889	185.74338	76.66836	206.49408	88.446045	83.2257	111.86243	67.6678	76.456	94.489	92.589	0	84.4349	
EC:2.7.1.68	0	2.326519	0	1.999459	0	4.2558103	0	0	0	0	0	0	0	0	0	0	3.292641	
EC:1.4.3.16	126.61242	210.1013	84.25922	164.8177	69.452835	247.02132	110.29867	112.58046	103.744484	89.72328	107.512634	78.061646	120.61244	100.38224	84.01163	0	104.99152	
EC:3.1.26.-	82.81237	76.09419	89.85542	107.37565	105.185234	135.6047	91.724846	84.29411	65.49603	102.72444	75.93264	77.74056	75.415436	69.16424	77.63934	0	74.3324	
EC:1.4.3.19	121.346436	71.12114	48.592453	69.16474	78.13258	80.58374	72.52215	69.38081	60.74076	74.0102	69.1317	48.14351	105.49594	47.2219	61.90942	0	69.73006	
EC:3.5.3.23	52.1323	37.8947	62.056503	37.455204	56.031403	63.75061	31.0602	59.7742	34.2794	46.2672	46.3205	49.0172	44.52901	64.6829	44.3183	0	26.8232	
EC:3.5.3.26	3.707777	4.1242304	0.964165	14.404903	5.035302	5.377388	0	2.189564	6.680085	0	0	4.73884	0	0	0	0	0	
EC:1.6.99.5	6.57925	0	0.942679	0	1.20564	0	1.937614	7.53771	2.389648	5.25871	3.64218	0	0	0	1.20937	0	0	
EC:1.6.99.3	270.1665	358.0544	260.98038	440.18274	270.12036	432.37622	282.2794	228.00423	343.6022	308.40482	288.89117	302.99667	298.63422	253.29886	386.7293	0	234.72249	
EC:3.1.26.3	133.60931	186.17966	136.59763	241.02576	131.79964	210.42636	154.72093	127.06238	154.89468	103.876724	75.97339	144.32855	221.73183	106.12984	141.55258	0	126.55575	
EC:3.1.26.5	1677.4421	1721.9498	1381.0969	1221.2172	1271.0278	1223.4126	2473.825	1384.5763	1961.2712	2318.959	1584.8171	1206.649	1884.15	2321.7861	2030.6431	0	2802.7874	
EC:1.6.99.1	0	4.276067	0	4.560332	0	4.420109	1.05604	0	0	0	0	1.07177	5.19639	0	0	0	1.8836069	
EC:3.1.26.4	212.89838	311.9113	203.28294	200.84444	164.47627	195.9341	187.41574	206.50827	279.84946	232.04106	145.39156	147.09456	372.14673	199.143	156.9203	0	189.23827	
EC:2.1.1.113	0	0.735029	0	31.35465	0	152.42645	0.551314	0	3.4162183	0	0	0	2.995716	0	0	0	1.143204	
EC:2.1.1.114	0	0.403656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627622	
EC:2.7.1.90	7.999361	2.321109	9.00121	5.463013	2.9693098	4.029317	7.410633	2.68088	25.482168	2.15947	3.79394	1.08645	1.13171	1.27587	0	0	1.93894	
EC:2.7.1.92	0.861865	0.870695	2.69167	12.257699	2.3127	18.398415	0	1.08372	3.214973	0	3.19282	3.6413298	5.63404	3.37926	0	0	3.904511	
EC:2.7.1.91	0	1.0483	0.848175	1.594276	0	0	0	0	2.010678	0	0	0	0	0	0	0	0	
EC:2.7.1.95	19.50067	15.72277	9.4573	9.166353	6.5579	19.824179	7.249923	15.683124	13.296906	7.9148	13.4414	5.47272	7.57607	12.33797	16.64428	0	8.76974	
EC:2.3.1.210	0	0	0	0	0	0	0.738707	0	0	0	0	0	0	0	0	0	0	
EC:3.4.21.-	1479.9419	1523.4719	3667.1423	1340.6426	1591.5149	2736.4526	2424.3416	1594.0165	1174.6056	1232.3444	1025.4573	1181.3806	1310.6237	1402.5868	1229.0616	0	1183.138	
EC:1.14.14.9	4.51245	3.606007	3.943591	3.647247	2.41768	2.265441	1.81987	4.671925	3.2232687	0	0	3.477322	6.9576197	0	0	0	2.45218	
EC:1.4.3.10	0	1.68567	5.23327	8.561954	7.59897	4.265626	2.90321	1.25006	2.407664	2.65186	0	6.93579	5.025654	0	0	0	1.86689	
EC:3.5.3.11	29.838213	39.521866	14.22857	35.564884	14.57145	40.200977	20.644697	30.9419	25.691767	22.24581	18.34402	9.056108	34.08411	23.44319	34.66913	0	15.0788145	
EC:3.5.3.13	20.87673	18.450693	24.30779	43.24193	22.75428	18.04895	17.22189	28.80768	14.829057	41.08025	20.99337	21.68376	22.67023	35.70694	27.327839	0	19.388897	
EC:3.5.3.12	210.50986	128.08095	144.62845	96.546616	120.75937	239.56459	125.38534	125.07953	156.7894	119.497284	85.94495	110.99934	135.74269	103.29881	117.73358	0	138.95482	
EC:2.1.1.125	0	0	0	0	0	1.67009	0	0	0	0	0	0	0	0	0	0	2.70255	
EC:2.1.1.130	20.547619	37.4115	32.998062	14.587655	20.13704	23.500687	25.799604	24.81636	34.132004	27.2662	14.06755	22.174599	45.527203	19.15054	25.3226	0	26.632622	
EC:5.3.99.3	0	0	0	2.24302	0	1.36543	0	0	0.330468	0	0	0	0	0	0	0	0	
EC:2.1.1.131	21.18489	21.445082	25.74328	20.2123	21.79047	28.403992	19.538479	22.43652	21.767572	57.20027	23.260551	16.69306	34.786667	26.05356	25.54734	0	18.63953	
EC:5.3.99.2	0	1.79174	0	8.988616	0	5.12038	0	0	0	0	0	0	0	0	0	0	14.506559	
EC:2.1.1.132	59.5622	58.673256	33.22793	34.94478	36.42585	35.439945	62.9497	67.5641	56.229443	52.770393	30.47818	33.62969	43.3861	90.43873	48.45998	0	42.5871	
EC:2.1.1.133	43.6332	33.48405	23.10509	17.04337	29.904892	16.05983	31.12985	43.0474	30.24222	41.54556	37.24916	23.998001	35.055794	37.12647	28.607079	0	32.389328	
EC:2.7.1.83	0	1.31037	0	2.001756	1.2096	1.129976	0.617109	0	0.49329	0	0	0	0	0	0	0	1.535401	
EC:3.1.26.8	0	0	0	7.945449	1.30397	5.0333767	0.337742	0	3.007924	0	0	0	1.68798	3.4054	0	0	0	
EC:2.7.1.82	0	0	0	0	0	1.45976	0	0	0	0	0	0	0	2.34972	0	0	3.252676	
EC:3.5.3.17	0	0	0	0	0	0	0	0	0	0	0	0	3.62269	0	0	0	0	
EC:2.3.1.221	0	0	0	0	0	0	0	0	0	0	0	0	0.772022	0	0	0	0	
EC:3.5.3.18	1.58009	3.717421	0.488343	8.249216	3.399579	2.0661411	0	0.638528	2.6201382	0	2.66068	3.4959002	1.24489	0	1.23096	0	1.7892101	
EC:2.7.1.86	0	0	0	0.793903	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.7.1.89	0	0	0	0	1.35191	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.3.1.225	0	1.35069	0	0.650427	0	7.120405	0	0	0	0	0	0	0	0	0	0	4.411715	
EC:6.3.2.7	2.43171	1.68444	0	5.867781	0	5.29694	2.14783	4.375905	2.710468	0	3.07309	2.27531	4.723584	11.45037	1.54907	0	0	
EC:6.3.2.8	500.09232	440.1113	170.73016	238.13019	153.39159	329.8992	172.80681	443.4976	464.13095	307.967	256.47977	109.224174	496.9588	356.71024	283.47556	0	134.45706	
EC:6.3.2.9	449.09747	429.2487	500.47025	239.95718	210.73878	207.97568	166.86777	425.16	394.82468	434.53036	264.76974	168.16116	633.155	549.4954	409.85947	0	148.60445	
EC:6.3.2.3	101.082466	160.94771	138.46426	116.47918	137.0817	193.48604	154.04008	112.66014	124.51706	120.18487	88.892624	130.53432	116.63318	106.69888	76.068504	0	163.2775	
EC:4.1.1.79	0	0	0	0	0	0.74792	0	0	0	0	0	0	0	0	0	0	0	
EC:6.3.2.4	470.97864	430.74704	177.26756	154.40567	166.07274	237.47595	133.49696	498.87845	433.838	326.3997	197.65567	126.91031	451.46393	360.4812	266.94162	0	134.96362	
EC:5.3.99.11	0	1.04518	0.943994	39.628963	0	35.36251	0.684737	1.97111	1.93173	4.80103	0	1.36743	1.492	0	1.1489	0	0	
EC:4.1.1.77	11.94468	10.864334	23.119888	21.495098	16.291338	17.953392	27.449608	0.97616804	17.694342	34.506428	15.763491	14.30267	10.1523	12.29568	13.20625	0	6.4666357	
EC:6.3.2.5	0	0	0	0	0	1.926149	0	0	0	0	0	0	0	0	0	0	0	
EC:5.3.99.10	0	0	0	0	0	0	0	0.581224	0	0	0	0	0	0	0	0	0	
EC:6.3.2.6	190.6548	344.55035	510.1083	270.2923	420.98886	347.09906	404.79102	354.62503	306.22873	246.95934	207.3817	185.34596	232.96991	474.392	273.59354	0	437.8184	
EC:2.3.1.164	0	0	0	0	0	0	0	0.64154	0.2855	0	0	1.03001	0	0	0	0	0	
EC:3.1.27.1	48.95881	76.44709	91.51856	66.21999	58.81355	125.14651	81.20676	54.80155	47.657753	37.42232	43.07192	68.151764	42.17157	63.8292	38.807228	0	68.23684	
EC:6.3.2.1	112.90966	180.343	104.79801	222.4255	90.06354	292.00558	212.65749	103.07971	137.30914	84.868965	72.26664	94.812325	141.25032	49.139572	91.2616	0	143.1655	
EC:6.3.2.2	172.89108	147.18608	113.35632	214.14018	83.10787	173.90907	153.9994	118.608894	95.995964	128.82327	149.01659	107.49954	217.79938	115.6019	145.84541	0	161.31065	
EC:3.1.27.3	56.57232	232.7944	98.72514	349.99026	102.22287	252.969	128.00691	58.397827	167.48744	105.0869	114.85881	112.84775	258.24707	103.473145	115.8149	0	102.524536	
EC:6.3.2.-	252.198	251.8286	272.4868	221.27432	244.25914	418.63992	217.5092	258.19504	226.40793	226.55766	187.95845	236.2513	256.75305	203.48906	199.16531	0	243.08014	
EC:3.2.1.123	0	0	0	0	0	2.36883	0	0	0	0	0	0	0	4.2295	0	0	0	
EC:3.2.1.122	0	0	0	0	0	0	0	0	0.257303	0	0	0	0	0	0	0	0	
EC:4.1.1.75	2.79877	5.6591797	2.03037	3.3400497	2.34173	4.75582	3.716764	6.022156	3.05541	6.85841	0	3.9724097	13.045071	0	10.34782	0	2.386088	
EC:4.1.1.76	0	6.793869	1.01934	3.22045	2.41911	5.957965	1.41469	2.834426	1.494975	6.66525	5.97161	0	2.20334	4.39565	0	0	0.874249	
EC:2.3.1.157	171.37463	243.1604	175.3869	180.4149	152.66968	319.55896	188.19434	139.32097	207.04245	218.74338	162.4581	155.16675	193.31523	206.28076	174.13718	0	186.02567	
EC:4.1.1.74	0	1.951	2.80615	4.436698	0	1.12822	4.5732093	0	7.332855	0	2.31059	2.35788	0.939536	0	5.94963	0	0	
EC:4.1.1.71	289.32727	2.39441	15.454613	5.680451	6.87701	5.4699283	9.999318	2.17032	2.652825	0	0	13.530487	3.331598	0	5.1264	0	11.441493	
EC:2.3.1.158	0	0	0	4.752021	0	5.0721903	0	0	0	0	0	0	0	2.13611	0	0	0.618003	
EC:4.1.1.70	0	0	1.52442	1.73866	0	2.020662	5.90467	0	0	0	0	0	0	6.17099	0	0	0.655687	
EC:5.1.99.6	98.102005	94.84776	101.92939	44.947823	100.12688	69.64632	94.77244	71.66761	104.43515	75.240105	67.39448	104.6235	97.786896	64.680695	59.37367	0	108.19561	
EC:5.1.99.4	2.358985	14.20149	1.39268	8.198812	1.96431	13.051918	7.246347	6.47176	12.206708	0	5.62214	3.94423	10.141555	0	0	0	8.173939	
EC:4.1.1.68	0	0	0	0	0	3.92603	0.724432	1.3334	1.255228	0	0	0	1.952762	0	0	0	0	
EC:2.3.1.174	300.09	19.13002	27.2875	12.941883	19.02783	20.921	16.703491	267.55194	27.367796	51.93523	34.50516	29.39598	32.427685	39.470768	33.12032	0	18.033829	
EC:5.1.99.3	9.1747	16.57402	0	12.196901	0	11.79381	4.03019	10.217304	1.899656	0.327816	0	0.911617	16.6238	18.617699	4.4835	0	11.985886	
EC:1.1.99.2	0	0	0.917132	0.951285	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.99.3	39.916134	24.961954	14.81709	25.3102	15.843384	21.366282	24.131392	44.720608	18.844261	50.414757	29.896019	20.434254	26.002142	36.79383	38.54722	0	22.696505	
EC:5.1.99.1	32.28086	36.62389	19.83831	25.59277	17.411785	21.516518	26.918808	27.605865	33.14628	24.6205	24.34866	13.99471	29.704681	30.659119	23.755371	0	32.327976	
EC:1.1.99.1	235.23973	204.6512	273.78683	277.0264	310.0107	128.63445	138.84395	221.37558	205.86244	217.99638	139.15569	258.24866	239.23006	248.75462	270.80548	0	213.55692	
EC:3.1.27.9	0	0	0	0	0	0	0	0	0.389561	0	0	1.58621	1.70241	0	1.44743	0	0	
EC:3.2.1.114	0	0	0	1.05466	0	0.652597	0	0	0	0	0	0	0	0	0	0	3.190074	
EC:3.2.1.113	0	1.25422	0.888246	0	0	1.951274	3.0493698	1.31789	3.001584	2.27746	0	0	1.65985	0	4.73365	0	5.619802	
EC:2.3.1.165	0.685339	0	0	0	0	0	0.97375	0	0.363515	0	0	0	0	0	0	0	2.17189	
EC:3.1.6.14	0	0.428269	0	0	2.487	0	0	0	0	0	0	0	0	0	2.12104	0	0	
EC:4.1.1.64	0	0	0	0	0	0	0	1.83792	0	0	0	1.07177	2.84545	0	1.3926	0	0.716884	
EC:5.5.1.18	0	0	0	0	0	0	0	0	0.400798	0	0	0	0	0	0	0	0	
EC:4.1.1.65	92.89457	115.91553	91.15933	131.36313	68.615944	130.79266	99.62671	87.1039	100.950615	58.91877	66.03284	84.40786	122.28949	64.766846	78.45095	0	81.00541	
EC:5.5.1.19	0	1.66474	1.09309	1.7818	0.992048	0	2.249806	0.29826	1.920682	3.85511	1.4377	2.27461	3.61551	1.74054	0.806244	0	0	
EC:2.3.1.168	96.144844	83.57887	40.42631	262.8419	48.409122	60.179485	52.645683	115.71001	74.523544	94.48261	56.851982	52.72884	67.260506	46.55816	54.018814	0	37.689564	
EC:3.2.1.143	0	0	0	0.631408	0	0	0	0	0	0	0	0	0	0	0	0	2.760322	
EC:4.1.1.97	4.14773	3.99782	2.55325	3.77955	0	0.583902	5.1466103	3.43747	0.709455	5.4743404	0	2.92153	2.62081	0	1.37182	0	1.7344	
EC:4.1.1.98	0	337.99838	0	399.63278	0	377.11728	0	0	0	0	0	0	340.2714	219.36374	0	0	285.8948	
EC:2.3.1.133	0	0	0	0	0	1.2607	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.1.96	0	98.89701	0	54.501884	0	132.26054	0	0	0	0	0	0	68.001114	61.556618	0	0	67.63518	
EC:3.2.1.141	246.7908	192.08713	167.42241	101.37627	105.05207	247.61157	62.64453	285.98395	261.10477	191.41168	151.10318	82.519966	115.81951	137.90726	190.56912	0	72.24708	
EC:1.12.1.3	0	0	1.7092	0	0	0	0	0	1.477965	0	0	0	0	0	0	0	0	
EC:3.2.1.139	0	0	0	22.55498	0.769287	25.03283	13.93388	0	1.000457	0	0	1.51687	0.901275	0	0	0	0	
EC:4.2.2.1	0	0	0	0.793903	0	0.591688	0	0.976123	0	4.73284	0	0	1.18561	4.40573	0	0	0	
EC:3.2.1.136	0	0	0	0	0	0	1.32413	0	0	1.61806	0	0	0	0	0	0	0	
EC:4.2.2.3	21.29205	11.77673	10.36842	11.862265	11.20462	13.598702	14.389764	12.70751	10.49194	37.28191	35.53969	18.7898	16.390121	31.693949	25.2249	0	12.674021	
EC:4.2.2.2	2.9106	0.75253	4.30163	11.24442	1.836602	8.12108	12.067852	0	3.5928493	0	0	2.57026	0	1.25319	0	0	9.700857	
EC:3.2.1.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72335	0	0	
EC:4.2.2.5	0	0	0	0.53918	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.2.1.132	0	0	0	0	0	0	0.749787	0	0	0	0	0	0.854857	0	0	0	0	
EC:1.17.4.1	809.5443	1171.0377	1898.5143	1480.169	1503.4723	2243.6853	2251.6128	856.74664	1088.0706	1086.812	946.62366	1236.7769	1145.8091	787.0735	1300.0691	0	1937.3184	
EC:4.2.2.7	0	0	0	0.709168	0	1.636131	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.1.86	0	0	0	0	0.795929	0	0	2.017069	0.294927	0	0	0	0	0	0	0	0	
EC:4.2.2.6	1.26407	0	0	0	0	0	0	0	0	0	0	0	1.47542	0	0	0	0	
EC:4.1.1.87	0	103.900024	0	78.21976	0	19.41642	0	0	0	0	0	0	92.374855	57.67322	0	0	17.839327	
EC:1.17.4.2	0	0	3.57488	0	3.0816598	0	0.694247	0	0	0	0	0	3.3406801	0	1.53186	0	0	
EC:1.2.4.4	236.80801	100.582924	99.82651	306.17722	91.90457	143.77309	151.32416	304.99377	123.399605	280.03668	138.37321	117.552315	132.40283	201.74509	135.30869	0	84.04702	
EC:1.17.4.4	0	0	0	0	0	1.78299	0	0	0	0	0	0	0	0	0	0	0	
EC:1.2.4.2	1250.1509	2325.762	1838.7833	1930.7356	1650.884	1704.6332	1752.7465	1248.3093	1899.062	1064.1372	723.23175	1621.8479	2080.048	1023.6953	1846.4894	0	1227.9778	
EC:4.1.1.82	0	5.2263117	14.236609	11.212758	3.71308	10.310476	11.293863	0	0	4.67441	5.47563	6.7997713	4.9367247	16.256199	0	0	11.05959	
EC:1.2.4.1	649.5712	667.2731	528.7642	578.096	442.61212	788.4621	664.70856	659.20575	498.21106	401.91562	335.6895	424.6307	597.4851	364.5835	503.90085	0	566.5883	
EC:4.1.1.81	0.720039	0	0	12.887171	0	12.001125	1.768256	1.01497	0.635412	0	0	0	0	0	0	0	0	
EC:4.1.1.39	21.979053	27.102568	10.3335705	14.660192	17.21442	4.488955	13.165089	34.48054	20.733988	11.582661	4.6679897	5.4959702	20.85486	10.55099	9.35067	0	6.40489	
EC:4.1.1.37	173.81456	327.55127	183.7095	227.69054	192.98212	291.2775	290.23703	166.92279	209.49982	135.38933	139.95593	159.26294	302.98114	166.26344	148.65128	0	296.10977	
EC:4.1.1.35	0	20.912233	0	20.12872	0	25.827608	0	0	0	0	0	0	6.6781197	20.81539	0	0	14.908867	
EC:4.1.1.36	71.450226	102.08304	89.02584	156.88397	83.78087	157.80011	140.3556	117.43074	81.97786	81.20785	79.830414	98.08545	106.662155	66.66192	100.79074	0	131.88422	
EC:4.1.1.33	0.779221	1.807981	7.5028267	9.620253	5.53066	11.501461	8.85881	0	2.4710941	1.41732	0	6.34963	0	4.27223	12.6737	0	6.3658667	
EC:1.8.99.-	0	0	0.616433	0	1.74771	0	0	0	0.677526	0	0	0	0	0	0	0	0	
EC:2.1.1.178	0	0	0	0	0	0	0	0	0.619055	0	0	0	0	0	0	0	0	
EC:2.1.1.185	367.75095	187.21501	253.51758	207.76839	256.57797	213.94241	196.30247	357.86536	197.8133	174.53688	141.8741	194.20844	279.03485	285.6554	278.65717	0	198.98473	
EC:2.1.1.186	88.486435	81.48116	62.29904	31.65724	41.77834	75.54101	88.00693	52.80813	63.271523	41.629723	41.15706	49.584484	59.138382	55.482536	51.042313	0	85.53011	
EC:2.1.1.187	38.9754	66.008896	30.49979	25.316874	26.524323	37.753788	46.77085	29.44575	54.454994	19.17013	16.60435	24.38069	66.147995	16.231571	29.73251	0	38.646652	
EC:2.1.1.181	64.9482	55.22932	49.14707	21.288681	47.99945	23.46832	48.887398	68.26536	53.6812	73.18681	64.86714	46.40156	46.1193	68.45275	70.0308	0	65.983696	
EC:2.1.1.182	47.003334	51.787064	78.60441	96.27695	70.0241	109.89748	74.55648	57.301167	47.68231	58.98841	41.21124	68.8845	72.49414	59.18154	93.87171	0	52.47146	
EC:2.1.1.183	0	0	0	3.15243	0	2.42684	0	0	0.456384	0	0	0	0	0	3.53507	0	0.590838	
EC:2.1.1.184	0	0	0	0	0	2.61708	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.1.31	173.33397	214.57785	219.94449	460.8304	154.49017	403.00864	210.26472	242.28215	166.75407	143.28912	134.65956	173.4558	184.91583	108.78064	153.61882	0	149.90504	
EC:4.1.1.32	48.65252	82.465126	87.97819	122.39442	80.60107	120.33172	108.71287	54.596176	53.41082	95.74037	123.69459	95.67208	74.26352	107.89434	105.21823	0	59.175655	
EC:2.3.1.199	0	0.786225	0	3.13593	0	1.96999	0	0	0	0	0	0	0	0	0	0	10.023661	
EC:1.14.14.12	0	3.5567	5.07865	1.13483	0	2.21883	3.188132	2.01085	0.443437	6.7601204	2.66501	2.900655	2.461228	0	0	0	1.672096	
EC:4.1.1.28	1.10811	3.0445352	0	5.1785874	0	6.333569	2.29257	3.2349303	4.458536	0	1.95117	0	1.975519	0	6.68869	0	3.28267	
EC:2.7.1.6	0.620543	4.4155703	6.6743855	21.019089	5.22363	13.140507	14.561416	1.22286	5.470863	0	0	10.76991	0	4.167	0	0	10.112856	
EC:2.7.1.5	0	0.468241	1.01628	24.300682	0	35.754387	6.891107	1.23642	1.460836	0	0	2.79555	0	0	1.86308	0	0	
EC:2.7.1.4	36.654026	39.67042	28.342522	25.47601	24.268036	37.2198	26.919247	34.696186	53.98611	31.776089	29.54459	16.6858	30.85136	42.63359	24.42141	0	29.494791	
EC:4.1.1.22	2.150397	0.481069	0	0	0	0	0	0	1.85358	0	0	0	0	0	0	0	0	
EC:4.1.1.23	240.60245	283.0266	156.99457	138.33997	126.74973	551.10736	263.82635	167.99823	206.72182	333.58618	239.9432	132.5511	158.22136	302.76993	342.1392	0	451.25735	
